Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
62169,1006857,350.406481501034,226.270269218354,1.54861919204633,0.763560292281785,63136,281.34681312686,0.746075748847926,0.984683857070451,0.770633986222264,0.802915550881527,0.00563635383392099,0.00144496553809512,0.644673381847386,0.998353571730275,BARBUNYA
62185,981.28,347.578765483785,230.061534084018,1.51080782307942,0.749594310503917,63550,281.383014926907,0.758566427168596,0.978520849724626,0.811539397114012,0.809551799101588,0.00558943097987916,0.00148090066975014,0.655374115428618,0.990144340633307,BARBUNYA
62209,977978,344.174160971056,231.397841451167,1.48736979918496,0.740253597083504,63383,281.437308895658,0.779874134991475,0.981477683290472,0.817344065455251,0.81771771623299,0.00553254611022611,0.00152587315723606,0.668662263441298,0.994548056497246,BARBUNYA
62215,998572,354.267075042068,224.370612029426,1.57893706237966,0.773875734601612,63401,281.450880751328,0.765139216843762,0.981293670446838,0.784054408331346,0.79445960570258,0.00569423893019478,0.00139927389036661,0.631166065093099,0.996571492691828,BARBUNYA
62218,969459,346.414478115297,229.754687925978,1.50775804072779,0.748409975156975,63385,281.45766643375,0.794427845450599,0.981588703952039,0.831892132504971,0.812488173026281,0.00556775335297337,0.00149667650959743,0.660137031307584,0.995326916936181,BARBUNYA
62298,992583,327.685093559577,242.658033048176,1.35039870489068,0.6720320769107,63353,281.638557654862,0.801157407407407,0.983347276372074,0.794603187595789,0.859479308611446,0.00525996169314548,0.00177053308766511,0.738704681931209,0.997545845776585,BARBUNYA
62353,974133,336.414515010005,236.400621621733,1.42306950253415,0.711479979964662,63337,281.762853003854,0.767421538461539,0.984464057344048,0.825716011055448,0.837546658756608,0.0053953220375925,0.00163769557859112,0.701484405594358,0.99826106410463,BARBUNYA
62363,950295,360.506342356837,220.634376893868,1.63395363602043,0.790848112502449,63010,281.785446267757,0.690528390468598,0.989731788604983,0.867800656880607,0.781637971819202,0.00578077293197629,0.00133103130544268,0.610957918989635,0.998276913188587,BARBUNYA
62391,965276,342.422695448276,232.140841643283,1.47506441789531,0.735120473122469,63399,281.848697771644,0.73893218371746,0.984100695594568,0.84145092842392,0.823101685484565,0.00548833478303403,0.0015539402711435,0.677496384647531,0.999350810246285,BARBUNYA
62406,972588,370.760267262161,215.107890013562,1.72360143200134,0.814487905032056,63240,281.88257666756,0.746983625395001,0.986812144212524,0.829045558727989,0.760282591090709,0.00594109969012853,0.00122446615967453,0.578029618315601,0.996292677867956,BARBUNYA
62417,971942,325.221847637643,245.477163531259,1.32485581534035,0.655956014140766,63584,281.907418603581,0.737528063334515,0.981646326119778,0.83029429921143,0.86681574639376,0.00521046906512076,0.00181452832772038,0.751369538196172,0.995456302148792,BARBUNYA
62434,947305,361.638384198976,220.690430337031,1.63866817263755,0.792207606007139,63123,281.945806381289,0.786877394636016,0.989084802686818,0.874281653422431,0.779634625914489,0.00579233084855969,0.00132007194000151,0.607830149924825,0.996031921051319,BARBUNYA
62441,971606,334.620502503822,239.708879740922,1.39594537701516,0.697730439116523,63560,281.961611594217,0.715935149513851,0.982394587791064,0.831188139743986,0.842631008812726,0.00535898692371715,0.00166652644100316,0.710027017012753,0.991158931954815,BARBUNYA
62499,1002996,353.682843377435,225.352307045259,1.56946626380178,0.770732150327407,63749,282.092535006517,0.723745006079555,0.98039184928391,0.780700631262949,0.797586143316203,0.00565901603829557,0.00141263866326144,0.636143656010015,0.998406007039245,BARBUNYA
62504,989061,347.194170430147,230.949325064495,1.5033348563941,0.746676098354128,63945,282.103818662787,0.765361349888571,0.977465008992102,0.80291860346459,0.812524640933002,0.0055547512228041,0.00149344948583971,0.660196292123304,0.992496098011105,BARBUNYA
62524,977204,359.218728906505,224.136718829782,1.60267684287513,0.781459390747069,63879,282.148948775326,0.715385759562466,0.978788021102397,0.822784584806886,0.785451665157363,0.00574529346981167,0.00134886920290448,0.616934318298474,0.988746345511916,BARBUNYA
62599,989399,363.736374908128,221.063933172625,1.64538995433549,0.794121783250423,63931,282.318122445011,0.780614026336792,0.979165037305845,0.803589633121633,0.776161368288556,0.00581057804291007,0.00130079001019313,0.602426469623563,0.991226461344402,BARBUNYA
62608,1002965,365.926401450848,218.603359294702,1.67392853719846,0.801945598692318,64037,282.338416473528,0.691694102569768,0.977684775988882,0.782110540210616,0.771571592959934,0.00584472274231486,0.00127775796299038,0.59532272306273,0.996527694977398,BARBUNYA
62626,993.13,363.843200872818,219.83783718673,1.65505267668627,0.796824837459687,63602,282.379000155083,0.768483182604641,0.984654570610987,0.797907111058674,0.776100802427221,0.00580977870010568,0.00130020515208657,0.602332455528177,0.996891942776924,BARBUNYA
62650,963789,349.123504104874,229.698730991331,1.51991916802557,0.753079329931664,63464,282.433102659122,0.746010954989283,0.987173830833228,0.847553279805717,0.808977623501056,0.00557260182130684,0.00147225762301927,0.654444795325416,0.994703188829673,BARBUNYA
62683,1007347,343.39230728138,233.988842600902,1.4675584675936,0.731907633409542,64225,282.507476684484,0.701646574207775,0.975990657843519,0.776249695471076,0.822695997243159,0.00547823663962126,0.00154802542075114,0.676828703879916,0.99328569548937,BARBUNYA
62701,951734,354.888298912357,226.034621269849,1.57006168753537,0.77093184356779,63308,282.54803608314,0.705361562345318,0.990411954255386,0.869867615032441,0.796160473447781,0.00566001018982723,0.00140281185107484,0.633871499480595,0.995217356155077,BARBUNYA
62713,1018346,393.439374588823,203.984491729106,1.92877101221654,0.855098932922744,63714,282.575072447971,0.720143769234303,0.984289167215997,0.759935472167865,0.718217572258205,0.00627364939627866,0.00102973177327031,0.515836481100471,0.994930451790371,BARBUNYA
62738,1066476,358.633316486031,223.23642868856,1.60651789043967,0.782648210665659,64416,282.631389901396,0.698509190910407,0.973950571286637,0.693167769356411,0.788079012487409,0.00571636514530318,0.00136012484150947,0.62106852992313,0.997757704510573,BARBUNYA
62761,1026847,356.449425041249,225.823798366649,1.57844048155861,0.773712626721266,64077,282.683192049198,0.711575963718821,0.97946220952916,0.74797699633292,0.793052736770398,0.00567947332007535,0.00138578577561344,0.628932643299019,0.992732744356835,BARBUNYA
62766,996026,346.520683310883,231.427945972616,1.49731564117968,0.744285257208467,63965,282.694452129587,0.702080536912752,0.981255374032674,0.795047297980838,0.815808307396085,0.00552083426235356,0.00150847100254447,0.665543194416466,0.99652823488046,BARBUNYA
62787,942187,359.46184198142,223.130289479103,1.61099527464686,0.784021012080768,63429,282.741739570384,0.811306370332084,0.989878446767252,0.888802733004683,0.786569550781409,0.00572509981335978,0.00135179658957418,0.618691658216468,0.996709337850158,BARBUNYA
62792,983751,373.521975136798,215.381471899287,1.73423448100242,0.81701014446227,63919,282.752997319233,0.711008447131825,0.982368309892207,0.815349494769955,0.756991599264482,0.0059485599301949,0.0012049134265074,0.573036281356999,0.993779277994714,BARBUNYA
62821,998256,348.349513361656,230.721420147819,1.50982736296645,0.749214550763776,64071,282.818283425608,0.779368525525712,0.980490393469744,0.792192727114133,0.811880805276128,0.0055451125159048,0.00148613827972526,0.659150441975814,0.995203373606513,BARBUNYA
62831,1046743,356.090609512108,225.787473235846,1.57710525038807,0.773273118652327,64195,282.84079238196,0.748273151676829,0.978752239270971,0.720615675994102,0.794294443117974,0.00566743501634716,0.00139152947162392,0.630903662368093,0.995001478409782,BARBUNYA
62835,997065,347.042906994407,231.054048716878,1.50199881335841,0.746148560399871,63990,282.849795462952,0.783947998802276,0.981950304735115,0.794263381640007,0.815028314258303,0.00552308278816594,0.00150332230707736,0.664271153042732,0.997734483618406,BARBUNYA
62838,982208,350.097680149106,229.616500661858,1.52470610404726,0.754878983339876,63926,282.856547585641,0.707635135135135,0.982980320996152,0.81851243886863,0.807936080768011,0.00557143257501999,0.00146438292030449,0.652760710606774,0.995268239944373,BARBUNYA
62839,952704,360.623237610752,222.529856802878,1.62056113634316,0.786908099132116,63383,282.858798257387,0.798706085718644,0.9914172569932,0.870007811347483,0.784360986084589,0.00573884431023333,0.00133988689966635,0.615222156491589,0.997005117027499,BARBUNYA
62879,961969,342.90495927924,233.902098753813,1.46601916402706,0.731240882940783,63902,282.948810447053,0.729361682383919,0.983991111389315,0.853873108958974,0.82515228429997,0.00545340987101003,0.00155949622480201,0.680876292285458,0.998177692822171,BARBUNYA
62930,996486,354.619499043927,226.45259091805,1.56597677953819,0.769556214778008,64015,283.063534476244,0.771721135569318,0.983050847457627,0.796388889913832,0.798217625481392,0.00563514220632332,0.00141113932861911,0.637151377629152,0.997764262418018,BARBUNYA
62934,992.28,368.341716775576,218.16744810738,1.68834406769191,0.805720208267317,64268,283.072530472956,0.678892352833303,0.979243169228854,0.803205592829159,0.76850521562136,0.00585282544849487,0.00125930988382851,0.590600266437233,0.997136456216562,BARBUNYA
62955,1025614,349.422947603779,230.069504591136,1.51877124360636,0.752644590848833,64331,283.119754766074,0.734348936765855,0.978610623183224,0.752094151178971,0.810249460453618,0.00555036053695145,0.00147562484714798,0.656504188165379,0.997079682292715,BARBUNYA
62958,978.83,336.8551999871,243.311050071437,1.38446322059026,0.691578193687251,64609,283.126500450658,0.777259259259259,0.974446284573357,0.82574555443687,0.84049912384164,0.0053504749195829,0.00164710450712957,0.706438777178564,0.978038504602479,BARBUNYA
62987,1008734,368.79006415254,218.033055618385,1.69144106661523,0.806516304813021,64219,283.191700450832,0.74041377688962,0.98081564645977,0.77787080061305,0.767894062172176,0.00585501872056997,0.00125577920821082,0.589661290719286,0.997377322515945,BARBUNYA
63015,970092,351.924014665264,228.276184713243,1.5416589124588,0.761085210790417,63991,283.254637934644,0.709668337181148,0.984747855167133,0.841449309458034,0.804874422122243,0.00558476576474274,0.00144576341459256,0.647822835386615,0.998721847868107,BARBUNYA
63048,967121,358.548766422167,224.368139845136,1.59803779034602,0.78000969507995,63896,283.328796306451,0.75175275432823,0.98672843370477,0.847070488198378,0.790209931925553,0.0056869173712436,0.00136781265187108,0.624431736513787,0.997865512440419,BARBUNYA
63052,960073,345.344218190547,233.132945440397,1.4813188137703,0.737749908590848,63868,283.33778388108,0.813469229776803,0.9872236487756,0.859607544273351,0.820450347672379,0.00547713344843219,0.00153088405183825,0.673138772995727,0.997133128716829,BARBUNYA
63081,950,358.49800581887,225.015897334084,1.59321190220886,0.778485251121081,63792,283.402935273153,0.684294454569123,0.988854401805869,0.878337091107358,0.790528624073688,0.0056831376455489,0.00136910998186614,0.624935505479839,0.995654685443392,BARBUNYA
63127,989856,351.100203482599,229.14625072668,1.53221011633039,0.757657814720304,64252,283.506248150718,0.71852804589328,0.982490817406462,0.80961952831782,0.80747958941234,0.00556180720583267,0.00145855196685162,0.652023287317521,0.999036676910904,BARBUNYA
63164,965899,351.869936594367,229.206011291117,1.53516888415048,0.758739538407018,63999,283.589320327215,0.714557219783701,0.986952921139393,0.85077761783102,0.805949275098585,0.00557073549164662,0.0014498502127615,0.649554234031934,0.997175448654024,BARBUNYA
63211,999886,341.437090820984,236.133575701185,1.44594892872437,0.722292825451841,64474,283.694809367839,0.725462516641418,0.98041070819245,0.794513991768878,0.830884567009682,0.005401545471848,0.00158803682379213,0.690369163694867,0.998238552668933,BARBUNYA
63223,1029742,345.592933526084,234.523667030235,1.47359512966139,0.734496524058528,64555,283.721736454561,0.733785979572888,0.979366431724886,0.74925234434383,0.820970884907131,0.00546625331803433,0.00153172407549865,0.673993193865198,0.993193087904681,BARBUNYA
63253,1006449,352.108629079736,230.076233211089,1.53039983385283,0.756992113584865,64388,283.789042993441,0.783920781280983,0.982372491768653,0.784706855798932,0.805970145449564,0.00556667081529312,0.00144894240622065,0.649587875355991,0.994129176517621,BARBUNYA
63278,1028037,358.981071881661,226.099995460322,1.58770932812627,0.776726354772238,64508,283.84511958417,0.767731916235957,0.980932597507286,0.752393642046298,0.790696618337971,0.00567307866686149,0.00136784880134257,0.625201142251103,0.992637685507277,BARBUNYA
63317,979067,371.675808318356,217.43554448883,1.7093608553842,0.811023206407909,64040,283.932576950931,0.71918446160836,0.98871018113679,0.830052129702912,0.763925363438588,0.00587007925704559,0.00123318276311894,0.583581960904779,0.99755215987898,BARBUNYA
63320,993072,341.413911330299,236.59768486309,1.44301459047607,0.720943653255716,64491,283.939303324902,0.739762836614288,0.98184242762556,0.806843484405972,0.831657099789956,0.00539188110123656,0.00159109923592083,0.691653531631042,0.998066137697896,BARBUNYA
63357,972487,330.449741209739,245.537045404713,1.34582437719354,0.669248118280921,64428,284.022248839392,0.764904020282506,0.983376792698827,0.841854155501486,0.859502107036366,0.00521567847609165,0.0017558133898541,0.738743871999953,0.994219511439878,BARBUNYA
63406,951177,358.448626252051,225.986843685028,1.58614820405937,0.776223273723257,64085,284.132058334637,0.781169919179972,0.989404696886947,0.8806787957377,0.792671634162836,0.00565322881512872,0.00137673259733028,0.628328319606382,0.996621835703301,BARBUNYA
63512,1022604,358.441268643669,226.364130337435,1.58347202849387,0.775356632456224,64721,284.369460324451,0.696747298557402,0.981319818915035,0.763221645231357,0.793350222758937,0.00564367786628778,0.0013791190948992,0.629404575951655,0.996644540625494,BARBUNYA
63530,977519,346.370605195616,234.55151309707,1.47673575250938,0.735827320334303,64529,284.409754187554,0.69150557297109,0.984518588541586,0.835484321283628,0.821114003097726,0.00545207941438086,0.00152881793900905,0.674228206083171,0.995656897273281,BARBUNYA
63550,990734,347.818391927454,233.061680384628,1.49238772909146,0.742300483362994,64683,284.454518452282,0.725655430711611,0.982483805636721,0.813600644955586,0.817824833459674,0.00547314542765467,0.00151028158226203,0.668837458223344,0.99816481540924,BARBUNYA
63557,1023845,372.083045250057,218.355072396237,1.70402748682136,0.809699298017273,64632,284.470184280766,0.714115571735149,0.98336737219953,0.761912021812528,0.764534121917832,0.00585432045644158,0.00123379710476082,0.584512423576671,0.996025236163219,BARBUNYA
63608,972463,322.757865468438,251.585802804989,1.28289379555577,0.626417468942593,64527,284.584295001524,0.780791986841136,0.985757899793885,0.845231028536164,0.881726908772584,0.00507417094498236,0.00189182620351015,0.777442341653657,0.997375956509826,BARBUNYA
63653,1016303,355.137170605332,228.644414654306,1.55322915340956,0.765176974464965,64755,284.68494294751,0.71666779256457,0.982982009111266,0.774430280850812,0.801619674060771,0.00557926838649132,0.00142111913133716,0.642594101841297,0.998095892788935,BARBUNYA
63685,1062512,369.648779455764,221.383102035249,1.66972445528796,0.800822913164419,65204,284.756493176993,0.809232763221429,0.97670388319735,0.708890783232364,0.770343388110848,0.00580433036752397,0.00126086713127565,0.593428935606101,0.99086280625701,BARBUNYA
63703,1010611,360.835726185272,225.51982665739,1.60001775246774,0.780630301777273,64811,284.796732281577,0.723634587422755,0.982904136643471,0.783793589761357,0.789269774621339,0.00566434431950257,0.00135591134454822,0.622946777130819,0.996725902251874,BARBUNYA
63731,1034115,361.470209618719,225.249881808286,1.60475205010928,0.782102960320171,65415,284.85931514612,0.709746753680647,0.974256668959719,0.748898432683613,0.788057515020647,0.00567181135740408,0.00134937667936501,0.621034646980517,0.996606622930875,BARBUNYA
63732,1018891,341.236172771717,238.58015885448,1.43027892348689,0.714961009280328,65059,284.861549994136,0.767106799388549,0.979603129467099,0.771457417913793,0.834792946129731,0.0053542360630722,0.00160395566727866,0.696879262907955,0.99673172195233,BARBUNYA
63733,1048882,358.409077945513,227.778669417822,1.57349710954748,0.772078590238333,65287,284.863784824618,0.690483413143811,0.97619740530274,0.727982535909222,0.794800696616073,0.00562360281087525,0.0013842908822766,0.631708147341395,0.993990943919277,BARBUNYA
63766,1027779,339.788782640113,240.038577495826,1.41555905798526,0.707778251306814,65051,284.93752439716,0.764470339999041,0.980246268312555,0.758576805326419,0.83857248665843,0.00532868272496492,0.0016254067624089,0.703203815380504,0.995426530471666,BARBUNYA
63776,1014158,362.773417148062,224.69725539655,1.61449865735046,0.7850855654978,64824,284.959865954891,0.689850620342027,0.98383314821671,0.779212479400436,0.785503712469065,0.00568824349517157,0.00133582912892824,0.617016082302684,0.996171636441321,BARBUNYA
63780,1001.82,362.654431111301,224.481435730317,1.6155208110259,0.785394586781414,64748,284.968802087542,0.793638942810214,0.985049731265831,0.798573664449825,0.785786075229516,0.00568602118393385,0.00133722827229078,0.617459756024606,0.997519085828727,BARBUNYA
63888,1027994,370.11411185354,221.098789213074,1.67397620389888,0.801958270467549,65071,285.209971834857,0.808831721274118,0.981819858308617,0.759710269618688,0.77060010061902,0.00579317104704389,0.0012601213209187,0.593824515074044,0.994048107525741,BARBUNYA
63888,1043617,367.837175702528,221.70714185651,1.65911288478291,0.797943886886046,65079,285.209971834857,0.779625855736025,0.981699165629466,0.737134719161562,0.775370165590625,0.0057575315505655,0.00128366717158848,0.601198893688033,0.997456830835048,BARBUNYA
63905,1030.26,356.706704491474,228.915653689877,1.55824513851168,0.766915954990497,65322,285.247915165564,0.713671491110516,0.978307461498423,0.756573326696661,0.799670742304148,0.00558182778329512,0.00140799470818051,0.639473296097267,0.996456154851607,BARBUNYA
63911,1007098,364.066816492043,224.304693130563,1.62309049985025,0.787661224639555,65289,285.261305724364,0.706667403803627,0.978893841228997,0.791848338728293,0.783541077632375,0.00569646565523999,0.00132444010882792,0.613936620337304,0.99647469597965,BARBUNYA
63958,1016103,381.820799749262,213.89627832207,1.78507453586613,0.82835691496588,65090,285.366176696138,0.758020740740741,0.982608695652174,0.778447398288761,0.747382481215103,0.00596986772177463,0.00114898967424055,0.558580573227244,0.99710795749746,BARBUNYA
63966,995.08,376.335588007786,218.156615752371,1.72507070991128,0.814839675967524,65115,285.384023236287,0.793229166666667,0.982354296245105,0.811788814164729,0.758323242154772,0.00588336910245733,0.00120011627781641,0.575054139592126,0.992009052823609,BARBUNYA
63975,1027084,339.185714468875,241.047507089327,1.40713222287414,0.703530294387827,65434,285.404099260035,0.794779735135538,0.977702723354831,0.762093453503415,0.841439032026879,0.00530184782288198,0.0016394479626104,0.708019644618331,0.99627725637035,BARBUNYA
63988,992483,351.389974624531,233.008679189093,1.50805530440936,0.748525811622142,65106,285.433095468121,0.790287520995949,0.98282800356342,0.816323402312211,0.812297208459387,0.00549149800938505,0.00147479085591401,0.659826754870913,0.995055237674296,BARBUNYA
63988,1012.38,342.884441262272,238.886732591039,1.43534317516608,0.717365036241654,65339,285.433095468121,0.81523760988661,0.979323221965442,0.78455119159995,0.832446915402015,0.00535857412737188,0.00158728604891512,0.692967866962329,0.994646698453773,BARBUNYA
64001,971208,358.844769363795,228.147998519678,1.57285959855942,0.771866484717403,64745,285.462088730877,0.703965242259253,0.988508765155611,0.852652601784484,0.795502994893808,0.00560686191409189,0.00138505461657929,0.632825014885019,0.995344898870408,BARBUNYA
64011,963416,356.28690430236,228.904173576755,1.5564893323489,0.766309598974181,64811,285.484389237034,0.760081219720718,0.987656416349076,0.866636081995515,0.801276684014073,0.00556602621896799,0.0014153212679747,0.642044324344588,0.999335141737507,BARBUNYA
64033,1005371,354.120243947412,230.906009830921,1.53361207101848,0.758171341382098,65141,285.533444219809,0.768703481392557,0.982990743157151,0.796087868409771,0.80631776663469,0.00553027726246485,0.00144195459457773,0.650148340790755,0.997075343389338,BARBUNYA
64036,1028773,354.632118069436,230.479694324331,1.53866968241635,0.760009407751377,65223,285.540132882684,0.776928489966271,0.981800898456066,0.76031742625518,0.805172792687593,0.00553801171324624,0.00143578693848476,0.648303226084338,0.997524518988682,BARBUNYA
64109,960565,332.346949724449,246.837657515632,1.34641915285314,0.66961236434133,65115,285.702842081465,0.705580013207132,0.984550410811641,0.873122842159438,0.859652367257599,0.00518409193287135,0.00174640075752831,0.739002192531593,0.995006706024998,BARBUNYA
64181,1001764,357.113080374874,229.206370524539,1.558041687749,0.766845824136685,65138,285.863231669705,0.784858267909116,0.985308115078756,0.803684333251151,0.800483788971337,0.00556415575286883,0.00140925377200185,0.640774296405908,0.998353066238435,BARBUNYA
64184,971191,345.948488189706,236.650530094188,1.46185384859276,0.729423013741156,65308,285.869912616354,0.743601923188322,0.982789244809212,0.855120552978312,0.82633664367856,0.00538994902451867,0.00155021690319516,0.682832248685948,0.998200950684803,BARBUNYA
64214,1087234,373.995246854005,219.54319503045,1.70351555101552,0.80957145059133,66325,285.936713497277,0.675823019280963,0.968171880889559,0.68264283670133,0.764546383684113,0.00582420105980013,0.00122752819302109,0.584531172804455,0.995757942925731,BARBUNYA
64222,977412,337.046068614996,243.183425022084,1.38597467563584,0.692399946099988,65307,285.95452442999,0.716299716701242,0.983386160748465,0.844769755553376,0.848413766121189,0.00524814033532117,0.00167732039940451,0.71980591854394,0.997632774474699,BARBUNYA
64231,990631,361.987789423829,226.349488983036,1.5992427950697,0.780387729530234,65039,285.974560403341,0.780924012158055,0.987576684758376,0.822490175157999,0.790011621271875,0.00563571779084599,0.00135413798304374,0.624118361744616,0.998116793290785,BARBUNYA
64244,963.98,342.931657420041,239.140808144411,1.43401563322038,0.716738085441013,65055,286.003498775742,0.751268798091541,0.987533625393898,0.868773150098622,0.833995615707853,0.00533795618921676,0.00159297822035087,0.695548687019921,0.997427690852476,BARBUNYA
64260,984886,370.828829994758,221.145221607295,1.67685662525084,0.802721631431631,65203,286.039111215025,0.744801687568094,0.985537475269543,0.832489294035243,0.771350790657427,0.00577075676929284,0.00126014421058503,0.594982042247838,0.99769957944856,BARBUNYA
64284,1038268,351.486189265496,233.446871939005,1.5056367487217,0.7475808428426,65556,286.09252156209,0.730234460196292,0.980596741717005,0.749365713343636,0.813950961088801,0.00546770874969659,0.00148039666057817,0.662516167057382,0.997508687743843,BARBUNYA
64314,997796,346.243802557177,237.397932348185,1.45849544320947,0.727942606051885,65360,286.159270477294,0.730840909090909,0.983996328029376,0.811767889291204,0.826467559459173,0.00538364590224799,0.00154938552854369,0.683048626838402,0.996223309734294,BARBUNYA
64317,981442,365.867982763892,224.879026226809,1.62695467382042,0.788803643572678,65275,286.1659445125,0.821207865168539,0.9853236307928,0.839085786234498,0.782156291323184,0.00568851132303889,0.00131326557865129,0.611768464056437,0.995319561892561,BARBUNYA
64332,987745,341.300361845975,240.480029662419,1.41924617326888,0.709605304124804,65485,286.199312354,0.782970644077698,0.98239291440788,0.82860440434015,0.838555549153383,0.00530529692603953,0.00161814265827411,0.703175409015931,0.99797900838264,BARBUNYA
64380,979195,343.530155349319,239.153655643742,1.43644116342116,0.717881851969933,65278,286.306063313458,0.796506161231256,0.986243451086124,0.843766856222589,0.833423380321089,0.0053359763179453,0.00158802148909813,0.694594530865831,0.997744176022886,BARBUNYA
64382,990697,362.791048923845,226.502124224395,1.60171146370543,0.781158970189778,65321,286.310510406341,0.786297020029311,0.985624837341743,0.824313916713247,0.78918846331967,0.00563497637420157,0.00134832558025695,0.622818430636861,0.997575420158086,BARBUNYA
64410,1004419,367.128491734123,224.406909226753,1.63599460016249,0.791438378738898,65579,286.372762455496,0.75736374860368,0.982174171609814,0.802293593653079,0.780034153990121,0.00569986790458194,0.00130166440490756,0.608453281391084,0.995426282806962,BARBUNYA
64412,974.54,327.994821444746,250.790882453182,1.30784188897288,0.644483258388006,65298,286.377208512621,0.746243410762903,0.986431437410028,0.852270211757183,0.873115030448321,0.00509213844384193,0.00182543268969372,0.762329856394773,0.997006919407765,BARBUNYA
64413,998511,333.032660020948,247.22262174339,1.34709622312244,0.670026180809156,65455,286.379431515299,0.758317440135622,0.984080666106485,0.811853530218196,0.859913954076715,0.00517027090837172,0.00174386574966501,0.73945200841585,0.996113007717291,BARBUNYA
64437,1082767,367.789470962962,223.939425712044,1.64236140998187,0.79326281799936,65869,286.432778403764,0.8233497738366,0.978259879457712,0.69067725539005,0.778795482246441,0.00570773733977315,0.0012952017910135,0.606522403167467,0.996128989251712,BARBUNYA
64451,1001027,354.785097882929,231.861314222087,1.5301608164918,0.756903998474254,65479,286.463892834203,0.800593759316307,0.984300310023061,0.808254145961172,0.807429327059081,0.00550472603812088,0.00144322336345936,0.65194211819508,0.997576283882775,BARBUNYA
64478,974289,361.660879316925,227.702086430612,1.5883072701977,0.776918566138222,65268,286.523889694095,0.687325445048502,0.987896059324631,0.853583130361123,0.792244630481619,0.00560905858303492,0.00136303483835487,0.627651554526957,0.996903527206053,BARBUNYA
64510,989333,348.661126862702,236.35164902869,1.47517958218425,0.735169277758375,65406,286.594980819388,0.785940545808967,0.98630095098309,0.828231825838377,0.821987192544827,0.00540476091865915,0.0015220063120433,0.675662944707727,0.996724180471327,BARBUNYA
64517,989617,358.277348764669,230.047393469208,1.55740668634276,0.766626716746905,65672,286.610529652486,0.71371520863755,0.982412595931295,0.827846342706037,0.799968322420359,0.00555322393732921,0.00140286574039609,0.639949316876044,0.996661345023234,BARBUNYA
64530,1004942,371.617998034129,221.637957892089,1.67668932509775,0.802677421429435,65642,286.639403819084,0.697923426346528,0.98305962645867,0.802951908296267,0.77132809857277,0.00575884081875297,0.00125739418324322,0.594947035647884,0.997541343669358,BARBUNYA
64566,1016789,355.17815947344,232.500774753918,1.52764290720909,0.755972615434312,65592,286.719347874137,0.799777034559643,0.984357848518112,0.784787482541362,0.807255007738103,0.00550100919173312,0.00144100379504752,0.651660647518244,0.995504766088526,BARBUNYA
64576,1039574,359.018751658472,230.27793496282,1.55906709740313,0.767198945154012,65886,286.741550600568,0.701531776208582,0.980117172085117,0.750879393249852,0.798681264630266,0.00555963131284799,0.00139546755253606,0.637891762471402,0.994516058573658,BARBUNYA
64580,1036017,356.780999525505,230.723848533651,1.54635509849979,0.762759724557222,65911,286.750431209784,0.717603395781941,0.979806102168075,0.756091126309026,0.803715533033268,0.00552463610290345,0.00142197803226403,0.645958658038951,0.998881464278614,BARBUNYA
64592,1000066,344.369035681201,239.374257322535,1.43862184485943,0.718903682000203,65657,286.7770713874,0.786020249221184,0.983779338075148,0.811579878643465,0.832760909586782,0.00533145026754398,0.00158163566183981,0.693490732535804,0.997670917033573,BARBUNYA
64595,1013236,374.375795492481,220.291827911909,1.69945385192494,0.80855228887014,65684,286.783731045134,0.680929340206403,0.983420619937884,0.790655949190859,0.766031710644856,0.00579573953854758,0.00123104978019402,0.586804581713484,0.997247306720187,BARBUNYA
64605,1067702,385.75533973592,214.093554936928,1.80180734468893,0.831851486232562,66321,286.805928787421,0.69214698950075,0.974125842493328,0.712157221231519,0.743491791931544,0.00597098273718629,0.0011254605889408,0.552780044669579,0.996003144483123,BARBUNYA
64628,1062545,355.828716940668,233.286002791608,1.52528961310433,0.755096904757296,66408,286.856977075936,0.764041755825363,0.97319600048187,0.719342825367882,0.806165897857445,0.00550579805874648,0.00143449068480983,0.649903454868301,0.991290989231239,BARBUNYA
64704,1003301,335.817577281119,246.518680284288,1.36223987932213,0.679057481986208,65994,287.025593810977,0.795632285672126,0.980452768433494,0.807752858101707,0.854706880249758,0.00519005899606081,0.00170852310844949,0.730523851146275,0.995148722827436,BARBUNYA
64717,954219,329.085741628942,250.605489261437,1.31316254324195,0.648141000090487,65499,287.054426227197,0.789992797939478,0.988060886425747,0.893165874531762,0.872278527797364,0.00508499685753267,0.00181589686673383,0.760869830056337,0.999145761112849,BARBUNYA
64725,954.98,354.485382830453,233.209557203349,1.5200293979434,0.753121010921008,65283,287.072167813223,0.80286040338386,0.991452598685722,0.891853190920807,0.809827941341454,0.0054767923187401,0.00145303830630539,0.655821294577338,0.996867647554853,BARBUNYA
64734,1032092,372.892211595657,224.146319706637,1.66361068111089,0.799172180647375,66426,287.092125786978,0.691802122407105,0.974528046246951,0.763669567258053,0.769906468570292,0.00576037648833159,0.00124848263379052,0.592755970346377,0.986115163560481,BARBUNYA
64746,1018798,374.780734685607,220.607712155562,1.69885599657246,0.808401548496432,65891,287.118734260624,0.799037393557941,0.982622816469624,0.783874685400418,0.766097901220775,0.00578847704391943,0.00122993219051512,0.586905994254877,0.997068767764216,BARBUNYA
