id,label
23598,0
23599,1
23600,0
23601,1
23602,0
23603,0
23604,1
23605,0
23606,0
23607,0
23608,0
23609,0
23610,0
23611,0
23612,0
23613,0
23614,1
23615,1
23616,0
23617,1
23618,0
23619,1
23620,1
23621,1
23622,1
23623,0
23624,0
23625,0
23626,0
23627,1
23628,0
23629,0
23630,0
23631,1
23632,0
23633,0
23634,0
23635,1
23636,0
23637,0
23638,1
23639,0
23640,1
23641,0
23642,0
23643,0
23644,0
23645,1
23646,1
23647,0
23648,1
23649,1
23650,0
23651,0
23652,0
23653,1
23654,1
23655,0
23656,0
23657,1
23658,0
23659,0
23660,1
23661,1
23662,1
23663,0
23664,0
23665,0
23666,0
23667,1
23668,0
23669,0
23670,1
23671,1
23672,0
23673,0
23674,0
23675,1
23676,1
23677,1
23678,1
23679,1
23680,1
23681,0
23682,0
23683,0
23684,1
23685,0
23686,1
23687,0
23688,1
23689,1
23690,0
23691,0
23692,1
23693,0
23694,0
23695,0
23696,0
23697,0
23698,0
23699,0
23700,1
23701,0
23702,1
23703,0
23704,1
23705,1
23706,1
23707,0
23708,0
23709,1
23710,0
23711,1
23712,0
23713,1
23714,1
23715,0
23716,1
23717,0
23718,1
23719,1
23720,1
23721,1
23722,1
23723,0
23724,1
23725,0
23726,0
23727,1
23728,1
23729,1
23730,0
23731,0
23732,0
23733,1
23734,0
23735,1
23736,1
23737,1
23738,0
23739,0
23740,0
23741,1
23742,1
23743,1
23744,0
23745,1
23746,0
23747,1
23748,1
23749,0
23750,1
23751,1
23752,0
23753,0
23754,1
23755,0
23756,0
23757,1
23758,1
23759,0
23760,0
23761,1
23762,0
23763,0
23764,1
23765,1
23766,1
23767,0
23768,0
23769,1
23770,0
23771,0
23772,0
23773,0
23774,1
23775,0
23776,0
23777,0
23778,1
23779,1
23780,0
23781,0
23782,1
23783,1
23784,1
23785,0
23786,0
23787,1
23788,0
23789,1
23790,0
23791,1
23792,0
23793,0
23794,0
23795,1
23796,0
23797,0
23798,1
23799,0
23800,0
23801,0
23802,1
23803,0
23804,1
23805,0
23806,1
23807,0
23808,0
23809,0
23810,0
23811,0
23812,0
23813,1
23814,0
23815,1
23816,1
23817,1
23818,1
23819,1
23820,1
23821,1
23822,1
23823,1
23824,0
23825,1
23826,1
23827,0
23828,1
23829,1
23830,1
23831,1
23832,0
23833,0
23834,1
23835,1
23836,1
23837,1
23838,0
23839,0
23840,1
23841,1
23842,1
23843,1
23844,1
23845,1
23846,0
23847,1
23848,0
23849,1
23850,0
23851,1
23852,0
23853,0
23854,0
23855,1
23856,0
23857,0
23858,0
23859,1
23860,0
23861,0
23862,1
23863,1
23864,0
23865,1
23866,1
23867,0
23868,1
23869,0
23870,1
23871,0
23872,1
23873,1
23874,0
23875,0
23876,0
23877,1
23878,1
23879,0
23880,0
23881,1
23882,1
23883,0
23884,0
23885,1
23886,0
23887,0
23888,0
23889,1
23890,1
23891,0
23892,1
23893,1
23894,1
23895,0
23896,1
23897,1
23898,1
23899,0
23900,0
23901,0
23902,0
23903,1
23904,0
23905,0
23906,1
23907,1
23908,1
23909,1
23910,0
23911,0
23912,1
23913,1
23914,1
23915,1
23916,0
23917,0
23918,0
23919,1
23920,0
23921,1
23922,0
23923,1
23924,0
23925,1
23926,1
23927,1
23928,1
23929,1
23930,1
23931,0
23932,0
23933,1
23934,0
23935,0
23936,1
23937,1
23938,0
23939,1
23940,0
23941,0
23942,0
23943,0
23944,0
23945,1
23946,1
23947,1
23948,1
23949,0
23950,0
23951,0
23952,1
23953,1
23954,1
23955,0
23956,0
23957,0
23958,1
23959,1
23960,1
23961,1
23962,1
23963,1
23964,0
23965,0
23966,0
23967,1
23968,1
23969,0
23970,1
23971,1
23972,1
23973,0
23974,1
23975,0
23976,0
23977,1
23978,1
23979,0
23980,0
23981,0
23982,1
23983,0
23984,0
23985,1
23986,1
23987,1
23988,1
23989,0
23990,0
23991,1
23992,0
23993,1
23994,0
23995,1
23996,1
23997,0
23998,0
23999,0
24000,0
24001,0
24002,0
24003,0
24004,1
24005,0
24006,0
24007,1
24008,1
24009,1
24010,1
24011,1
24012,0
24013,1
24014,0
24015,1
24016,0
24017,1
24018,0
24019,0
24020,0
24021,1
24022,1
24023,1
24024,0
24025,1
24026,0
24027,1
24028,1
24029,0
24030,0
24031,1
24032,1
24033,1
24034,0
24035,0
24036,1
24037,0
24038,0
24039,1
24040,0
24041,1
24042,1
24043,1
24044,0
24045,0
24046,0
24047,0
24048,1
24049,1
24050,1
24051,1
24052,1
24053,0
24054,0
24055,1
24056,0
24057,0
24058,0
24059,0
24060,1
24061,1
24062,1
24063,0
24064,1
24065,0
24066,0
24067,0
24068,0
24069,1
24070,1
24071,0
24072,0
24073,1
24074,0
24075,0
24076,0
24077,1
24078,0
24079,1
24080,1
24081,0
24082,1
24083,1
24084,0
24085,1
24086,0
24087,0
24088,0
24089,0
24090,1
24091,1
24092,0
24093,0
24094,1
24095,0
24096,1
24097,0
24098,1
24099,0
24100,0
24101,1
24102,1
24103,0
24104,0
24105,0
24106,1
24107,0
24108,0
24109,1
24110,0
24111,1
24112,1
24113,0
24114,1
24115,1
24116,0
24117,0
24118,0
24119,1
24120,0
24121,0
24122,1
24123,1
24124,1
24125,0
24126,1
24127,0
24128,1
24129,1
24130,1
24131,1
24132,0
24133,0
24134,0
24135,1
24136,0
24137,1
24138,1
24139,0
24140,1
24141,0
24142,0
24143,1
24144,0
24145,0
24146,1
24147,0
24148,0
24149,1
24150,1
24151,1
24152,0
24153,0
24154,1
24155,0
24156,0
24157,1
24158,1
24159,1
24160,1
24161,1
24162,0
24163,0
24164,1
24165,0
24166,0
24167,1
24168,1
24169,0
24170,1
24171,1
24172,0
24173,1
24174,0
24175,1
24176,1
24177,1
24178,0
24179,0
24180,1
24181,0
24182,1
24183,1
24184,0
24185,1
24186,1
24187,1
24188,0
24189,1
24190,1
24191,1
24192,0
24193,0
24194,0
24195,0
24196,1
24197,0
24198,0
24199,0
24200,1
24201,1
24202,0
24203,0
24204,0
24205,0
24206,0
24207,0
24208,0
24209,1
24210,0
24211,1
24212,1
24213,0
24214,1
24215,0
24216,1
24217,0
24218,1
24219,0
24220,1
24221,1
24222,0
24223,0
24224,0
24225,0
24226,0
24227,0
24228,0
24229,1
24230,1
24231,1
24232,1
24233,0
24234,0
24235,0
24236,1
24237,0
24238,0
24239,0
24240,1
24241,0
24242,1
24243,1
24244,1
24245,0
24246,0
24247,0
24248,1
24249,1
24250,0
24251,1
24252,0
24253,1
24254,0
24255,0
24256,0
24257,1
24258,0
24259,1
24260,1
24261,1
24262,1
24263,1
24264,1
24265,0
24266,0
24267,1
24268,1
24269,0
24270,1
24271,1
24272,1
24273,1
24274,0
24275,1
24276,0
24277,1
24278,1
24279,0
24280,0
24281,1
24282,0
24283,1
24284,0
24285,0
24286,1
24287,0
24288,0
24289,1
24290,1
24291,0
24292,0
24293,1
24294,0
24295,1
24296,1
24297,0
24298,0
24299,0
24300,0
24301,1
24302,0
24303,0
24304,0
24305,0
24306,0
24307,1
24308,1
24309,0
24310,0
24311,0
24312,1
24313,1
24314,0
24315,1
24316,0
24317,0
24318,1
24319,1
24320,1
24321,1
24322,1
24323,0
24324,0
24325,1
24326,1
24327,0
24328,0
24329,1
24330,1
24331,1
24332,1
24333,1
24334,0
24335,0
24336,0
24337,1
24338,1
24339,1
24340,0
24341,1
24342,0
24343,0
24344,1
24345,1
24346,0
24347,0
24348,0
24349,0
24350,1
24351,0
24352,1
24353,0
24354,0
24355,1
24356,1
24357,0
24358,0
24359,1
24360,0
24361,1
24362,1
24363,1
24364,1
24365,1
24366,1
24367,0
24368,1
24369,1
24370,1
24371,0
24372,1
24373,1
24374,0
24375,0
24376,1
24377,0
24378,1
24379,0
24380,0
24381,1
24382,0
24383,0
24384,1
24385,0
24386,0
24387,0
24388,0
24389,0
24390,0
24391,1
24392,0
24393,0
24394,0
24395,0
24396,1
24397,1
24398,0
24399,0
24400,0
24401,0
24402,0
24403,0
24404,1
24405,0
24406,0
24407,1
24408,1
24409,1
24410,0
24411,0
24412,0
24413,1
24414,1
24415,1
24416,0
24417,1
24418,1
24419,1
24420,1
24421,0
24422,0
24423,1
24424,0
24425,1
24426,1
24427,1
24428,1
24429,1
24430,0
24431,1
24432,0
24433,0
24434,1
24435,1
24436,1
24437,0
24438,1
24439,0
24440,0
24441,0
24442,0
24443,1
24444,1
24445,1
24446,0
24447,0
24448,1
24449,1
24450,0
24451,1
24452,0
24453,1
24454,1
24455,0
24456,0
24457,1
24458,0
24459,0
24460,1
24461,1
24462,1
24463,1
24464,0
24465,1
24466,1
24467,0
24468,0
24469,0
24470,0
24471,0
24472,0
24473,0
24474,1
24475,0
24476,0
24477,1
24478,1
24479,0
24480,0
24481,1
24482,0
24483,1
24484,1
24485,1
24486,1
24487,1
24488,0
24489,0
24490,1
24491,1
24492,0
24493,0
24494,0
24495,1
24496,1
24497,0
24498,0
24499,0
24500,1
24501,1
24502,0
24503,1
24504,1
24505,1
24506,1
24507,0
24508,0
24509,0
24510,1
24511,1
24512,1
24513,0
24514,1
24515,0
24516,1
24517,0
24518,1
24519,1
24520,1
24521,1
24522,0
24523,1
24524,1
24525,0
24526,0
24527,1
24528,0
24529,0
24530,0
24531,1
24532,1
24533,0
24534,1
24535,1
24536,1
24537,0
24538,1
24539,0
24540,0
24541,0
24542,1
24543,0
24544,0
24545,0
24546,1
24547,0
24548,0
24549,1
24550,0
24551,1
24552,1
24553,0
24554,0
24555,0
24556,1
24557,1
24558,0
24559,1
24560,1
24561,0
24562,1
24563,1
24564,1
24565,0
24566,1
24567,1
24568,0
24569,0
24570,0
24571,1
24572,0
24573,1
24574,0
24575,1
24576,1
24577,0
24578,1
24579,1
24580,0
24581,1
24582,1
24583,1
24584,1
24585,1
24586,1
24587,0
24588,0
24589,1
24590,0
24591,1
24592,0
24593,0
24594,0
24595,1
24596,1
24597,0
24598,1
24599,0
24600,0
24601,0
24602,1
24603,0
24604,0
24605,0
24606,1
24607,1
24608,0
24609,1
24610,1
24611,1
24612,1
24613,1
24614,1
24615,1
24616,0
24617,0
24618,0
24619,1
24620,0
24621,0
24622,0
24623,1
24624,0
24625,0
24626,1
24627,0
24628,0
24629,1
24630,1
24631,0
24632,1
24633,1
24634,0
24635,1
24636,1
24637,1
24638,0
24639,1
24640,1
24641,1
24642,1
24643,1
24644,1
24645,1
24646,1
24647,1
24648,1
24649,0
24650,0
24651,0
24652,1
24653,1
24654,1
24655,1
24656,1
24657,1
24658,1
24659,0
24660,0
24661,0
24662,0
24663,1
24664,0
24665,1
24666,1
24667,0
24668,1
24669,0
24670,1
24671,0
24672,1
24673,1
24674,0
24675,0
24676,0
24677,0
24678,0
24679,0
24680,1
24681,0
24682,1
24683,0
24684,1
24685,0
24686,1
24687,0
24688,1
24689,0
24690,0
24691,1
24692,0
24693,1
24694,1
24695,1
24696,1
24697,1
24698,0
24699,1
24700,1
24701,0
24702,1
24703,1
24704,0
24705,0
24706,0
24707,0
24708,1
24709,0
24710,1
24711,1
24712,0
24713,0
24714,1
24715,1
24716,0
24717,1
24718,1
24719,1
24720,0
24721,1
24722,0
24723,0
24724,0
24725,0
24726,1
24727,0
24728,1
24729,1
24730,1
24731,0
24732,1
24733,0
24734,1
24735,1
24736,1
24737,1
24738,1
24739,0
24740,0
24741,0
24742,1
24743,1
24744,0
24745,1
24746,1
24747,0
24748,1
24749,0
24750,0
24751,0
24752,0
24753,0
24754,1
24755,0
24756,0
24757,1
24758,1
24759,1
24760,0
24761,1
24762,0
24763,1
24764,0
24765,0
24766,0
24767,0
24768,0
24769,0
24770,0
24771,0
24772,0
24773,0
24774,1
24775,0
24776,0
24777,0
24778,0
24779,1
24780,0
24781,1
24782,0
24783,0
24784,0
24785,1
24786,0
24787,1
24788,1
24789,1
24790,0
24791,0
24792,0
24793,0
24794,1
24795,1
24796,0
24797,0
24798,0
24799,1
24800,0
24801,1
24802,0
24803,1
24804,1
24805,1
24806,1
24807,0
24808,1
24809,0
24810,1
24811,0
24812,1
24813,1
24814,0
24815,1
24816,0
24817,1
24818,1
24819,0
24820,1
24821,0
24822,1
24823,1
24824,1
24825,0
24826,0
24827,0
24828,1
24829,0
24830,1
24831,0
24832,0
24833,1
24834,0
24835,1
24836,1
24837,0
24838,1
24839,1
24840,1
24841,1
24842,1
24843,1
24844,1
24845,0
24846,0
24847,1
24848,0
24849,1
24850,0
24851,0
24852,1
24853,1
24854,0
24855,1
24856,0
24857,0
24858,0
24859,0
24860,0
24861,1
24862,0
24863,1
24864,1
24865,0
24866,0
24867,1
24868,1
24869,0
24870,1
24871,1
24872,0
24873,1
24874,1
24875,0
24876,1
24877,1
24878,1
24879,0
24880,1
24881,1
24882,0
24883,1
24884,1
24885,0
24886,0
24887,1
24888,1
24889,0
24890,0
24891,1
24892,0
24893,1
24894,0
24895,1
24896,0
24897,1
24898,0
24899,0
24900,1
24901,0
24902,1
24903,1
24904,1
24905,0
24906,1
24907,0
24908,1
24909,0
24910,1
24911,1
24912,1
24913,0
24914,1
24915,1
24916,0
24917,0
24918,1
24919,1
24920,0
24921,0
24922,0
24923,1
24924,1
24925,1
24926,1
24927,0
24928,1
24929,1
24930,1
24931,0
24932,0
24933,1
24934,0
24935,0
24936,1
24937,1
24938,1
24939,0
24940,0
24941,0
24942,0
24943,1
24944,1
24945,1
24946,1
24947,0
24948,1
24949,0
24950,1
24951,0
24952,0
24953,0
24954,0
24955,0
24956,1
24957,1
24958,0
24959,1
24960,1
24961,0
24962,0
24963,1
24964,0
24965,0
24966,1
24967,1
24968,0
24969,1
24970,1
24971,0
24972,1
24973,1
24974,0
24975,1
24976,1
24977,0
24978,1
24979,0
24980,0
24981,0
24982,0
24983,1
24984,1
24985,1
24986,1
24987,0
24988,0
24989,1
24990,1
24991,0
24992,0
24993,1
24994,0
24995,0
24996,0
24997,0
24998,1
24999,1
25000,1
25001,0
25002,1
25003,1
25004,1
25005,0
25006,0
25007,1
25008,1
25009,0
25010,1
25011,1
25012,0
25013,0
25014,1
25015,1
25016,0
25017,1
25018,1
25019,0
25020,1
25021,1
25022,1
25023,0
25024,1
25025,1
25026,0
25027,1
25028,1
25029,0
25030,0
25031,1
25032,0
25033,0
25034,0
25035,1
25036,0
25037,0
25038,1
25039,1
25040,0
25041,0
25042,1
25043,0
25044,0
25045,1
25046,1
25047,1
25048,0
25049,1
25050,1
25051,1
25052,0
25053,0
25054,1
25055,1
25056,1
25057,1
25058,0
25059,1
25060,0
25061,1
25062,1
25063,0
25064,1
25065,1
25066,1
25067,1
25068,1
25069,1
25070,0
25071,1
25072,0
25073,0
25074,1
25075,0
25076,0
25077,1
25078,0
25079,0
25080,0
25081,1
25082,0
25083,0
25084,1
25085,0
25086,1
25087,1
25088,1
25089,0
25090,1
25091,0
25092,1
25093,1
25094,1
25095,1
25096,1
25097,1
25098,0
25099,0
25100,1
25101,1
25102,1
25103,0
25104,1
25105,1
25106,0
25107,0
25108,1
25109,1
25110,0
25111,0
25112,0
25113,0
25114,1
25115,0
25116,0
25117,1
25118,1
25119,0
25120,0
25121,1
25122,0
25123,1
25124,1
25125,1
25126,0
25127,1
25128,0
25129,0
25130,1
25131,1
25132,0
25133,0
25134,1
25135,0
25136,0
25137,1
25138,1
25139,1
25140,0
25141,0
25142,0
25143,1
25144,1
25145,1
25146,0
25147,0
25148,0
25149,1
25150,0
25151,1
25152,1
25153,0
25154,1
25155,0
25156,0
25157,0
25158,1
25159,0
25160,0
25161,1
25162,0
25163,0
25164,1
25165,0
25166,0
25167,0
25168,0
25169,1
25170,1
25171,0
25172,1
25173,0
25174,1
25175,0
25176,0
25177,1
25178,1
25179,1
25180,1
25181,1
25182,1
25183,0
25184,1
25185,0
25186,1
25187,0
25188,1
25189,0
25190,0
25191,1
25192,1
25193,1
25194,1
25195,1
25196,0
25197,1
25198,1
25199,1
25200,0
25201,1
25202,1
25203,0
25204,1
25205,1
25206,0
25207,0
25208,1
25209,0
25210,0
25211,0
25212,1
25213,1
25214,1
25215,0
25216,0
25217,1
25218,1
25219,0
25220,0
25221,1
25222,1
25223,1
25224,1
25225,0
25226,1
25227,0
25228,0
25229,1
25230,0
25231,0
25232,1
25233,0
25234,1
25235,0
25236,1
25237,1
25238,1
25239,1
25240,1
25241,0
25242,0
25243,1
25244,0
25245,0
25246,1
25247,0
25248,1
25249,0
25250,1
25251,1
25252,1
25253,0
25254,0
25255,1
25256,1
25257,1
25258,1
25259,0
25260,0
25261,0
25262,0
25263,1
25264,0
25265,1
25266,1
25267,1
25268,0
25269,1
25270,0
25271,0
25272,1
25273,1
25274,0
25275,1
25276,0
25277,1
25278,1
25279,0
25280,1
25281,1
25282,1
25283,1
25284,1
25285,0
25286,1
25287,0
25288,1
25289,0
25290,0
25291,1
25292,0
25293,0
25294,0
25295,0
25296,1
25297,1
25298,1
25299,1
25300,0
25301,0
25302,0
25303,0
25304,0
25305,1
25306,1
25307,1
25308,0
25309,0
25310,0
25311,0
25312,0
25313,1
25314,1
25315,1
25316,0
25317,1
25318,1
25319,0
25320,0
25321,1
25322,0
25323,1
25324,0
25325,0
25326,0
25327,0
25328,0
25329,1
25330,1
25331,0
25332,1
25333,0
25334,0
25335,1
25336,1
25337,1
25338,0
25339,1
25340,0
25341,1
25342,0
25343,0
25344,1
25345,1
25346,1
25347,1
25348,0
25349,1
25350,1
25351,0
25352,0
25353,1
25354,1
25355,1
25356,0
25357,0
25358,1
25359,1
25360,1
25361,1
25362,0
25363,1
25364,0
25365,0
25366,0
25367,1
25368,0
25369,0
25370,0
25371,0
25372,0
25373,1
25374,0
25375,1
25376,0
25377,1
25378,0
25379,0
25380,1
25381,0
25382,1
25383,1
25384,1
25385,0
25386,1
25387,1
25388,0
25389,1
25390,0
25391,0
25392,0
25393,1
25394,0
25395,1
25396,1
25397,1
25398,0
25399,0
25400,1
25401,1
25402,1
25403,1
25404,1
25405,1
25406,1
25407,0
25408,0
25409,1
25410,1
25411,0
25412,0
25413,1
25414,1
25415,1
25416,1
25417,0
25418,0
25419,0
25420,1
25421,1
25422,0
25423,0
25424,1
25425,0
25426,1
25427,1
25428,1
25429,1
25430,1
25431,1
25432,0
25433,0
25434,0
25435,1
25436,0
25437,1
25438,1
25439,0
25440,1
25441,0
25442,0
25443,0
25444,0
25445,1
25446,0
25447,1
25448,0
25449,0
25450,0
25451,1
25452,0
25453,1
25454,0
25455,0
25456,0
25457,1
25458,1
25459,1
25460,0
25461,1
25462,0
25463,0
25464,1
25465,1
25466,1
25467,0
25468,1
25469,0
25470,1
25471,1
25472,0
25473,0
25474,1
25475,1
25476,0
25477,1
25478,0
25479,0
25480,1
25481,1
25482,1
25483,1
25484,0
25485,1
25486,1
25487,1
25488,0
25489,0
25490,0
25491,1
25492,1
25493,0
25494,0
25495,1
25496,1
25497,1
25498,1
25499,1
25500,0
25501,0
25502,1
25503,1
25504,0
25505,1
25506,1
25507,1
25508,1
25509,0
25510,1
25511,1
25512,1
25513,1
25514,0
25515,0
25516,1
25517,0
25518,0
25519,1
25520,1
25521,0
25522,1
25523,0
25524,1
25525,0
25526,1
25527,0
25528,0
25529,1
25530,0
25531,0
25532,1
25533,0
25534,1
25535,1
25536,1
25537,0
25538,1
25539,0
25540,0
25541,1
25542,0
25543,1
25544,1
25545,0
25546,1
25547,1
25548,0
25549,1
25550,0
25551,1
25552,0
25553,0
25554,0
25555,0
25556,1
25557,0
25558,1
25559,1
25560,0
25561,1
25562,1
25563,0
25564,0
25565,0
25566,1
25567,0
25568,1
25569,1
25570,1
25571,0
25572,1
25573,1
25574,0
25575,1
25576,1
25577,1
25578,0
25579,1
25580,0
25581,1
25582,0
25583,1
25584,1
25585,0
25586,0
25587,1
25588,0
25589,0
25590,0
25591,1
25592,1
25593,0
25594,0
25595,1
25596,0
25597,1
25598,1
25599,0
25600,1
25601,1
25602,0
25603,1
25604,1
25605,0
25606,0
25607,0
25608,1
25609,1
25610,0
25611,1
25612,1
25613,0
25614,1
25615,0
25616,0
25617,0
25618,0
25619,0
25620,1
25621,0
25622,1
25623,1
25624,1
25625,1
25626,1
25627,1
25628,0
25629,1
25630,1
25631,1
25632,1
25633,1
25634,1
25635,1
25636,0
25637,0
25638,0
25639,1
25640,1
25641,0
25642,0
25643,1
25644,0
25645,1
25646,0
25647,0
25648,0
25649,1
25650,1
25651,0
25652,0
25653,1
25654,0
25655,1
25656,1
25657,0
25658,1
25659,0
25660,0
25661,0
25662,1
25663,1
25664,0
25665,0
25666,1
25667,0
25668,0
25669,0
25670,0
25671,0
25672,1
25673,1
25674,0
25675,0
25676,0
25677,0
25678,1
25679,0
25680,0
25681,1
25682,1
25683,0
25684,0
25685,1
25686,1
25687,0
25688,1
25689,0
25690,0
25691,0
25692,0
25693,0
25694,1
25695,1
25696,0
25697,1
25698,0
25699,1
25700,1
25701,0
25702,1
25703,0
25704,0
25705,0
25706,1
25707,0
25708,1
25709,1
25710,1
25711,1
25712,1
25713,0
25714,1
25715,1
25716,0
25717,1
25718,1
25719,0
25720,1
25721,0
25722,0
25723,0
25724,1
25725,1
25726,1
25727,0
25728,0
25729,0
25730,1
25731,1
25732,1
25733,0
25734,1
25735,0
25736,0
25737,1
25738,0
25739,1
25740,1
25741,0
25742,0
25743,1
25744,0
25745,1
25746,0
25747,1
25748,0
25749,0
25750,1
25751,1
25752,1
25753,1
25754,0
25755,1
25756,1
25757,1
25758,0
25759,0
25760,0
25761,1
25762,1
25763,1
25764,1
25765,0
25766,0
25767,1
25768,1
25769,1
25770,0
25771,0
25772,1
25773,0
25774,0
25775,0
25776,0
25777,0
25778,0
25779,0
25780,1
25781,0
25782,1
25783,1
25784,0
25785,0
25786,0
25787,1
25788,1
25789,1
25790,0
25791,1
25792,0
25793,1
25794,0
25795,0
25796,0
25797,1
25798,0
25799,1
25800,1
25801,0
25802,1
25803,0
25804,0
25805,0
25806,0
25807,1
25808,1
25809,0
25810,1
25811,1
25812,0
25813,0
25814,1
25815,1
25816,0
25817,1
25818,1
25819,1
25820,1
25821,0
25822,1
25823,0
25824,1
25825,1
25826,1
25827,0
25828,0
25829,0
25830,0
25831,1
25832,0
25833,0
25834,0
25835,0
25836,1
25837,0
25838,0
25839,0
25840,0
25841,0
25842,1
25843,1
25844,1
25845,1
25846,1
25847,0
25848,0
25849,1
25850,1
25851,0
25852,0
25853,1
25854,0
25855,0
25856,0
25857,1
25858,0
25859,0
25860,0
25861,1
25862,0
25863,1
25864,0
25865,0
25866,1
25867,1
25868,0
25869,1
25870,0
25871,1
25872,0
25873,1
25874,1
25875,1
25876,0
25877,0
25878,0
25879,1
25880,0
25881,0
25882,0
25883,0
25884,0
25885,1
25886,1
25887,1
25888,1
25889,1
25890,1
25891,1
25892,1
25893,0
25894,0
25895,1
25896,1
25897,0
25898,1
25899,1
25900,1
25901,0
25902,1
25903,0
25904,0
25905,1
25906,0
25907,0
25908,1
25909,1
25910,0
25911,0
25912,1
25913,0
25914,0
25915,1
25916,1
25917,1
25918,1
25919,1
25920,1
25921,1
25922,1
25923,1
25924,0
25925,0
25926,0
25927,1
25928,0
25929,1
25930,0
25931,0
25932,0
25933,0
25934,1
25935,1
25936,1
25937,1
25938,0
25939,0
25940,1
25941,1
25942,0
25943,1
25944,1
25945,1
25946,1
25947,1
25948,0
25949,0
25950,1
25951,1
25952,1
25953,0
25954,1
25955,0
25956,0
25957,0
25958,1
25959,0
25960,0
25961,1
25962,0
25963,1
25964,0
25965,0
25966,0
25967,1
25968,0
25969,0
25970,1
25971,0
25972,1
25973,0
25974,1
25975,0
25976,0
25977,0
25978,0
25979,0
25980,0
25981,1
25982,0
25983,0
25984,0
25985,0
25986,1
25987,0
25988,0
25989,1
25990,0
25991,0
25992,1
25993,0
25994,0
25995,0
25996,0
25997,0
25998,1
25999,0
